CASE_ID,GPS_NAC_ADOPTER,SURVEY_SOURCE,STATE,HOME,HAVESOLAR,PROMPT1,PROMPT2,PROMPT3,PROMPT4,PROMPT5,PROMPT6,PROMPT7,PROMPT8,PROMPT9,PROMPT10,PROMPT11,PROMPT12,PROMPT13,PROMPT14,PROMPT15,PROMPT_HOME1,PROMPT_HOME2,PROMPT_HOME3,PROMPT_HOME4,PROMPT_HOME5,INSTALL_YR_BINNED,TIME_AtoB_FRAME,TIME_AtoB_NUM_TEXT_CLND,TIME_BtoC_FRAME,TIME_BtoC_NUM_TEXT_CLND,TIME_CONSIDERED,INST_TALKEDTO,FNDONLYINST1,FNDONLYINST2,FNDONLYINST3,FNDONLYINST4,FNDONLYINST5,FNDONLYINST6,FNDONLYINST7,FNDONLYINST8,FNDONLYINST9,FNDONLYINST10,FNDONLYINST_REC1,FNDONLYINST_REC2,FNDONLYINST_REC3,FNDONLYINST_REC4,FNDONLYINST_REC5,FNDONLYINST_WHO1,FNDONLYINST_WHO2,FNDONLYINST_WHO3,FNDONLYINST_WHO4,FNDONLYINST_WHO5,FNDBESTINST1,FNDBESTINST2,FNDBESTINST3,FNDBESTINST4,FNDBESTINST5,FNDBESTINST6,FNDBESTINST7,FNDBESTINST8,FNDBESTINST9,FNDBESTINST10,FNDBESTINST_REC1,FNDBESTINST_REC2,FNDBESTINST_REC3,FNDBESTINST_REC4,FNDBESTINST_REC5,FNDBESTINST_WHO1,FNDBESTINST_WHO2,FNDBESTINST_WHO3,FNDBESTINST_WHO4,FNDBESTINST_WHO5,FNDNOTINST1,FNDNOTINST2,FNDNOTINST3,FNDNOTINST4,FNDNOTINST5,FNDNOTINST6,FNDNOTINST7,FNDNOTINST8,FNDNOTINST9,FNDNOTINST10,FNDNOTINST_REC1,FNDNOTINST_REC2,FNDNOTINST_REC3,FNDNOTINST_REC4,FNDNOTINST_REC5,FNDNOTINST_WHO1,FNDNOTINST_WHO2,FNDNOTINST_WHO3,FNDNOTINST_WHO4,FNDNOTINST_WHO5,INST_QOTE_BUY_TEXT_CLND,INST_QOTE_LSE_TEXT_CLND,MOTIVE1,MOTIVE2,MOTIVE3,MOTIVE4,MOTIVE5,MOTIVE6,MOTIVE7,MOTIVE8,MOTIVE9,INFLNC_FIRST,INFLNC_SAW,INFLNC_PPLTALK,INFLNC_ADS,INFLNC_OTHKNEW,INFLNC_OTHKNEW_NUM,INFLNC_OTH_MULT1,INFLNC_OTH_MULT2,INFLNC_OTH_MULT3,INFLNC_OTH_MULT4,INFLNC_OTH_MULT5,INFLNC_OTH_MULT6,INFLNC_OTH_MULT7,INFLNC_OTH_ONE1,INFLNC_OTH_ONE2,INFLNC_OTH_ONE3,INFLNC_OTH_ONE4,INFLNC_OTH_ONE5,INFLNC_OTH_ONE6,DIFFICULTY1,DIFFICULTY2,DIFFICULTY3,DIFFICULTY4,DIFFICULTY5,DIFFICULTY6,CONCERN1,CONCERN2,CONCERN3,CONCERN4,CONCERN5,CONCERN6,CONCERN7,CONCERN8,CONCERN9,NPS_PANELS,NPS_INSTALLER,EXPERIENCE1,EXPERIENCE2,EXPERIENCE3,EXPERIENCE4,EXPERIENCE5,EXPERIENCE6,REGRETS,TOLD_OTHERS,TOLD_OTHERS_NUM,TOLD_OTHERS_LOCAL,ACTIVITY1,ACTIVITY2,ACTIVITY3,ACTIVITY4,ACTIVITY5,REFERRAL_NUM,REFERRAL_WHEN1,REFERRAL_WHEN2,REFERRAL_WHEN3,REFERRAL_WHEN4,SIZE_PANELS_BINNED,SIZE_KW_BINNED,BUY_LEASE,LOAN,OPTION_TO_LEASE,WHY_BUY1,WHY_BUY2,WHY_BUY3,WHY_BUY4,WHY_BUY5,WHY_BUY6,WHY_BUY7,LEASE_TYPE,OPTION_TO_BUY,WHY_LEASE1,WHY_LEASE2,WHY_LEASE3,WHY_LEASE4,WHY_LEASE5,WHY_LEASE6,WHY_LEASE7,ECONEVAL,ECONEVAL_SVG_PERIOD,ECONEVAL_SVGS_CLND,ECONEVAL_SVGS_ACTUAL,ECONEVAL_PYBK,ECONEVAL_PYBK_YRS_CLND,ECONEVAL_PYBK_ACTUAL,ECONEVAL_ROR,ECONEVAL_ROR_PCT_CLND,ECONEVAL_ROR_ACTUAL,WINTER_NOPV_BINNED,WINTER_PV_BINNED,SUMMER_NOPV_BINNED,SUMMER_PV_BINNED,PN1,PN2,PN3,E2,BB1,BB2,BB3,BTE8,BE13,BE10,Co3,VB1,VB2,VB3,VA1,VA2,VA3,VT1,VT2,VT3,VE1,VE2,VE4,VO1,VO2,VO3,RISK_AVERSION_CLND,DISCOUNTING_CLND,CIJM1,CIJM2,CIJM3,CNS1,CNS2,CNS4,HOME_MOVED_SINCE2009,SQFT_BINNED,EE1,EE2,EE3,EE4,EE5,EE6,EE7,EE8,HMYRS_1,HMYRS_1_CLEANED,HAS_POOL,HAS_AC,STANCE,PEOPLE_TOT_3PLUS,HAVE_KIDS,GENDER,AGE_BINNED,EDUC_BINNED,FINANCIAL,INCOME_BINNED,RETIRED,RETIRED_LAST5YRS,RETIRE_WHEN,RETIRE_WHEN_BINNED
1669,3,2,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,2,1,10,2,4,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,98,4,5,5,5,5,5,2,2,4,2,1,0,,,,,,,,,,,,,,,1,1,1,1,1,5,1,4,4,1,4,1,4,1,1,11,11,5,5,5,3,98,5,0,1,1,1,4,4,4,4,4,2,0,1,0,0,,,2,,,,,,,,,,2,0,,,,,,,,1,1,30,3,,,,,,,5,4,5,4,5,5,5,5,5,5,5,3,3,5,5,5,5,4,2,5,5,5,5,2,3,4,2,5,5,3,10,10,4,4,4,3,3,3,0,,1,0,1,1,1,0,0,0,3,,0,1,3,0,0,0,3,1,1,1,1,0,,
1670,3,2,4,,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,,,,,,1,1,1,2,1,5,3,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,3,0,5,4,4,5,5,4,5,3,3,4,3,4,4,1,2,2,1,2,1,2,2,1,,,,,,,1,1,1,1,2,1,2,2,1,1,3,4,1,1,1,11,11,5,5,5,5,98,5,0,1,3,2,4,4,3,2,4,3,0,0,1,1,1,,1,0,1,,,,,,,,,,,,,,,,,1,98,,1,,,,,,,5,1,6,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,1,5,2,5,2,5,1,6000,3,3,3,1,2,1,0,1,1,1,1,1,1,0,0,0,3,,0,1,3,0,0,1,,4,99,95,1,0,,
1671,3,2,4,,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,,,,,3,1,1,2,3,3,2,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,1,1,5,5,4,2,3,3,3,3,4,4,2,3,4,1,2,1,1,1,1,3,1,1,,,,,,,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,11,6,1,1,5,4,3,4,0,1,1,1,3,4,4,4,4,1,0,1,0,0,4,,1,0,2,,,,,,,,,,,,,,,,,4,,,,,,,,,,7,5,11,7,3,3,2,4,4,3,4,4,4,4,4,4,1,2,2,2,0,5,4,5,3,4,1,3,4,3,1,10000,5,5,3,3,3,4,1,4,0,0,0,0,0,0,0,1,2,10,1,1,4,1,1,0,1,4,2,3,0,,1,5
1672,3,2,4,,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,,,,,,3,2,1,2,2,6,2,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,2,0,5,3,3,5,3,3,4,3,1,4,4,3,4,1,1,,,,,,,,1,0,1,1,1,1,2,1,2,1,1,1,3,3,3,1,3,3,3,1,1,11,11,5,5,3,5,5,4,0,1,2,2,3,4,3,3,4,2,0,1,0,0,2,2,1,0,3,1,1,1,1,1,1,3,,,,,,,,,,1,1,75,94,,,,,,,7,3,6,1,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,5,5,3,3,3,3,5,3,5,1,5001,3,3,3,3,3,3,0,2,1,1,1,0,1,1,1,0,3,,1,1,2,0,0,1,3,,1,4,0,,1,2
1673,3,2,4,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,2,2,,1,,3,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,4,3,4,5,3,0,,,,,,,,,,,,,,,1,1,1,1,1,2,3,4,3,4,4,3,2,1,1,9,10,3,3,3,4,3,4,0,1,2,2,4,3,3,3,4,0,,,,,2,,2,,,,,,,,,,1,0,,,,,,,,1,1,100,3,,,,,,,11,8,11,9,3,3,4,4,3,2,4,3,5,5,3,5,5,5,5,5,5,5,4,4,4,4,5,5,4,4,100,100,3,3,3,3,3,3,0,2,1,0,0,0,0,0,0,0,3,,0,1,3,1,1,1,1,3,3,1,0,,1,6
1674,3,2,4,,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,2,1,,2,,6,5,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,3,6,5,5,4,5,3,3,2,2,4,3,4,4,5,0,,,,,,,,,,,,,,,3,3,5,3,5,3,5,5,5,4,5,3,3,3,3,9,11,5,4,4,4,3,1,0,1,98,3,2,4,4,2,3,15,0,1,1,1,4,3,1,1,3,1,3,3,3,3,1,3,,,,,,,,,,2,,,,1,4,2,,,,10,6,11,10,3,3,2,3,3,3,3,5,5,5,5,2,1,1,3,2,3,4,5,4,3,4,3,4,4,5,5,7500,4,3,4,4,3,4,1,4,1,1,1,1,1,1,1,0,98,,1,1,4,1,0,0,3,2,1,95,0,,1,2
1675,3,2,4,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,,,,,2,1,5,2,1,7,3,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1,2,5,1,2,5,4,2,2,2,2,3,4,3,5,1,3,2,1,2,3,3,2,1,,,,,,,1,2,3,1,1,2,4,5,1,1,1,1,2,1,4,8,8,5,3,5,4,5,5,0,1,2,2,4,2,4,2,4,2,0,1,0,0,4,,2,,,,,,,,,,2,0,,,,,,,,1,1,200,3,,,,,,,7,1,11,7,3,4,4,5,3,3,4,5,3,5,4,4,2,2,4,4,4,3,4,4,3,4,2,3,4,3,0,6500,3,4,4,1,1,2,0,4,0,1,1,0,0,0,0,0,2,10,1,1,3,1,0,1,3,4,1,5,0,,1,2
1676,3,2,4,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,3,2,2,2,1,6,4,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1,3,4,98,98,4,4,1,4,98,1,1,2,3,3,0,,,,,,,,,,,,,,,1,4,5,5,1,3,1,1,4,4,4,4,4,5,1,10,10,5,5,5,4,4,5,0,1,2,2,4,4,4,4,4,,,,,,,,99,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,8,4,11,,4,4,3,5,98,98,98,4,98,4,98,4,4,99,99,4,4,99,99,4,99,99,3,99,99,99,0,0,1,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,,0,1,90,1,0,1,4,2,1,95,1,0,,
1677,3,2,4,,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,2,2,2,2,5,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,2,1,4,4,5,5,4,1,1,3,4,4,1,2,2,1,2,1,3,2,1,,,,,,,1,1,1,1,1,1,1,3,4,1,3,1,2,1,1,11,11,5,4,5,5,98,5,0,1,2,2,4,4,4,4,4,1,0,0,0,1,4,,2,,,,,,,,,,1,0,,,,,,,,1,2,1200,2,,,,,,,11,10,7,1,4,5,4,4,4,3,4,5,4,5,4,4,4,3,4,4,5,4,5,3,3,4,3,5,4,4,,,99,99,99,99,99,99,0,4,1,1,1,1,1,0,0,0,3,,1,1,99,0,0,0,,3,1,99,0,,1,2
1678,3,2,2,,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,3,1,,2,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,3,3,5,4,4,4,2,2,2,2,2,2,0,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,2,1,3,1,2,11,11,5,3,4,3,3,98,0,1,2,1,4,4,4,3,4,1,0,1,0,0,2,,2,,,,,,,,,,2,1,3,3,1,1,3,1,1,1,1,60,94,,,,,,,7,5,,,4,4,3,3,4,3,4,4,4,4,4,3,2,2,2,3,2,5,5,2,1,1,3,2,2,2,1,5500,5,3,4,3,3,2,1,1,1,1,1,1,0,0,0,0,98,,0,1,97,0,0,1,,2,1,3,0,,1,3
1679,3,2,1,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,3,2,2,2,4,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5,5,5,5,5,5,5,5,5,4,5,3,4,1,2,3,1,1,3,3,3,1,,,,,,,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,11,11,4,4,5,5,3,5,0,1,3,1,4,3,4,3,4,7,0,1,0,0,1,,2,,,,,,,,,,2,0,,,,,,,,1,1,100,1,,,,,,,7,2,11,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,5,5,,,4,5,4,4,4,5,0,2,1,1,0,1,1,0,0,0,3,,0,1,97,,99,99,,99,99,99,99,,,
1680,3,2,4,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,2,1,5,2,2,6,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,1,4,5,4,4,4,2,1,2,2,4,0,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,3,4,1,1,4,2,1,7,3,4,4,4,3,3,4,0,0,,,4,4,4,4,4,0,,,,,2,,99,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,6,6,6,6,5,5,5,5,5,5,5,5,98,3,3,5,4,4,3,4,4,4,5,2,3,3,3,3,4,3,1,6000,1,2,3,2,2,4,1,2,1,0,1,0,0,0,1,0,98,,1,1,1,1,1,1,1,3,2,3,0,,1,6
1681,3,2,4,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,3,2,4,2,4,7,4,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,2,2,5,1,4,5,5,5,5,5,5,4,1,2,2,0,,,,,,,,,,,,,,,1,4,5,1,3,2,5,3,3,5,4,1,3,1,1,11,9,5,4,3,5,1,5,0,1,2,0,3,2,3,3,4,1,1,0,0,0,4,3,2,,,,,,,,,,2,0,,,,,,,,1,2,1500,94,,,,,,,11,9,11,11,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,4,4,5,5,5,4,3,2,5,5,4,50,300,5,5,4,3,3,4,1,4,0,1,1,0,0,0,0,0,2,20,0,1,3,1,1,0,2,3,1,5,0,,1,4
1682,3,2,4,,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,3,1,21,1,21,6,2,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,0,1,5,4,4,5,5,5,5,4,3,2,5,3,5,1,3,2,1,2,3,2,3,2,,,,,,,1,2,1,1,1,2,4,2,5,3,5,2,5,2,1,11,11,5,5,5,3,2,5,0,1,2,2,3,2,4,3,4,3,0,1,0,0,3,,2,,,,,,,,,,2,0,,,,,,,,1,1,250,2,,,,,,,11,3,10,5,4,5,4,5,5,4,5,4,5,5,5,5,5,4,5,5,5,5,4,4,2,5,4,5,4,4,1,10000,4,4,5,2,3,2,0,1,1,1,1,0,0,1,0,0,2,15,1,1,2,0,0,0,4,4,2,4,1,1,,
1683,3,2,4,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,2,1,3,2,3,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,1,98,5,5,5,5,1,1,2,4,4,4,1,1,,,,,,,,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,5,5,5,5,5,5,0,1,2,1,4,4,4,3,4,2,0,1,0,0,3,,2,,,,,,,,,,2,0,,,,,,,,1,1,60,1,,,,,,,6,3,8,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,3,4,4,4,100,6000,5,4,5,3,4,4,0,3,1,1,1,1,1,1,0,0,3,,1,1,3,0,0,0,4,2,1,2,1,0,,
1684,3,2,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,2,2,4,2,6,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,1,3,4,5,5,5,4,1,3,4,3,4,0,,,,,,,,,,,,,,,1,1,2,1,1,2,3,3,3,4,1,1,4,2,3,10,8,3,4,4,3,98,3,1,1,4,2,3,2,4,3,4,0,,,,,4,2,2,,,,,,,,,,2,1,1,1,1,1,2,1,1,1,98,,3,,,,,,,7,5,7,5,4,3,4,3,4,4,4,4,98,4,4,4,4,3,4,3,4,4,5,3,4,2,3,3,3,3,100,5100,4,4,4,3,4,3,0,2,1,1,1,1,1,1,1,0,2,6,0,1,3,1,0,0,,3,2,4,0,,1,2
1685,3,2,4,,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,1,14,2,2,6,3,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,2,1,5,5,5,5,4,4,4,3,3,2,4,3,4,1,98,,,,,,,,,,,,,,1,1,2,1,2,1,1,1,1,1,2,1,3,1,1,11,11,5,5,5,5,3,5,0,1,98,98,3,2,4,3,4,3,0,1,0,0,4,,2,,,,,,,,,,2,0,,,,,,,,1,98,,3,,,,,,,5,5,9,6,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,4,5,5,5,4,4,4,4,4,4,4,5,10000,99,99,99,99,99,99,0,2,0,0,0,0,0,0,0,1,98,,0,1,99,1,0,1,2,99,2,95,0,,1,4
1686,3,2,3,,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,3,1,,2,,6,2,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1,1,5,5,5,5,5,5,5,5,5,3,3,3,3,0,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,3,3,4,4,4,4,0,1,3,3,4,4,4,4,4,6,0,1,0,0,4,,2,,,,,,,,,,1,1,2,2,2,2,3,2,2,1,1,100,3,,,,,,,8,6,8,,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,5,10000,2,3,3,2,2,2,0,2,1,0,0,0,0,0,0,0,3,,1,1,97,1,1,1,1,3,3,2,0,,1,5
1687,3,2,4,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,,2,9,3,3,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,2,1,5,5,3,5,3,2,2,1,1,4,3,3,4,0,,,,,,,,,,,,,,,1,1,3,3,5,3,1,5,5,1,4,3,2,2,1,11,4,5,2,3,2,1,5,0,1,2,0,4,4,4,3,4,3,0,0,1,0,,,1,0,3,1,99,3,3,3,1,1,,,,,,,,,,1,1,400,1,,,,,,,11,5,11,5,2,1,3,3,3,1,2,3,5,98,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,6000,99,99,99,99,99,99,0,4,0,1,1,0,1,0,0,0,3,,1,1,99,1,0,1,,3,2,95,1,1,,
1688,3,2,4,,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,1,1,0,1,35,8,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,3,3,3,5,5,5,5,3,4,3,2,3,0,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,11,5,4,4,4,3,4,0,1,4,4,4,4,4,2,4,5,1,0,0,0,,,1,0,3,1,1,1,1,1,1,1,,,,,,,,,,4,,,,,,,,,,6,1,3,1,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,5,3,4,4,3,3,1,4,4,5,10,10000,3,3,3,2,2,3,0,4,1,1,1,1,1,0,0,0,3,,1,1,2,0,0,1,4,4,1,5,1,0,,
1689,3,2,1,,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,,,,,,3,1,1,2,8,6,2,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1,1,5,2,5,5,4,3,3,3,1,2,2,4,3,1,2,2,1,3,3,3,3,1,,,,,,,1,1,1,1,4,1,1,1,1,1,1,1,2,2,1,8,8,4,4,4,3,3,4,0,1,2,1,4,4,4,4,4,0,,,,,1,,,0,1,,,,,,,,,,,,,,,,,1,1,50,3,,,,,,,5,3,8,,4,3,3,3,4,3,4,4,3,3,3,4,5,4,4,5,5,5,5,5,4,4,4,3,4,3,5,,3,2,3,2,4,4,0,2,1,1,1,0,0,0,0,0,2,15,0,1,3,1,0,0,2,3,2,4,0,,98,
1690,3,2,4,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,3,1,5,1,24,1,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,4,2,4,3,3,2,2,2,4,3,3,4,1,3,1,1,1,3,1,1,98,,,,,,,1,1,1,1,2,2,2,2,3,1,2,3,4,2,1,9,10,5,4,4,4,98,4,0,1,2,2,4,3,3,3,4,3,0,1,0,0,1,,2,,,,,,,,,,1,0,,,,,,,,4,,,,,,,,,,5,4,8,5,2,1,3,1,3,1,1,4,4,5,4,3,1,1,1,1,1,4,3,4,1,4,1,1,1,3,1000,6000,3,2,5,4,4,4,0,1,0,0,0,0,0,0,0,1,98,,0,1,4,0,0,0,4,3,2,1,1,1,,
1691,3,2,1,,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,2,99,10,99,14,8,3,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,,,,,,,,,,,1,1,4,4,4,4,4,4,3,1,1,2,4,3,3,1,3,3,1,3,3,3,3,3,,,,,,,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,6,6,4,4,4,4,4,4,0,1,3,3,4,4,4,2,4,5,0,1,0,0,2,,2,,,,,,,,,,2,1,3,1,1,1,1,3,1,1,1,20,3,,,,,,,6,5,8,7,3,3,3,3,3,3,3,3,3,3,3,3,3,1,5,3,4,5,4,3,1,1,3,3,3,4,100,10000,2,2,2,3,3,3,0,3,1,1,1,1,1,1,1,0,3,,1,1,4,1,1,0,,2,1,5,0,,2,
1692,3,2,4,,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,,,,,,3,1,10,2,3,7,3,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,3,1,5,98,1,5,5,5,5,98,1,3,3,3,4,1,98,,,,,,,,,,,,,,1,1,5,1,1,1,4,4,4,4,5,1,5,1,1,11,11,5,2,5,3,3,5,0,1,98,98,4,4,4,3,4,4,1,1,1,0,4,,2,,,,,,,,,,1,1,3,3,3,1,3,1,1,1,1,300,3,,,,,,,11,5,11,5,4,4,4,4,4,4,4,98,4,4,4,5,5,4,5,5,4,5,5,5,4,3,3,4,4,4,1,10000,4,4,4,3,3,3,0,4,1,1,1,1,0,0,0,0,3,,0,1,5,0,0,0,4,3,4,1,1,0,,
1693,3,2,1,,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,2,1,3,2,1,6,3,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,1,1,5,5,5,5,4,4,5,5,5,5,3,2,4,1,1,,,,,,,,1,0,0,1,0,1,1,1,1,1,1,2,1,1,3,1,2,2,1,1,1,11,8,5,4,4,3,1,1,0,0,,,4,4,4,4,4,0,,,,,,,2,,,,,,,,,,2,0,,,,,,,,1,2,100,3,,,,,,,6,5,5,5,5,3,1,5,5,4,5,3,4,4,2,3,4,2,2,1,1,4,5,5,1,3,3,1,2,4,10,10,5,5,3,5,5,5,0,1,0,0,0,0,0,0,0,1,2,25,0,1,97,0,0,0,,2,3,2,0,,1,5
1694,3,2,4,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,3,2,1,2,4,5,3,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,0,3,5,4,4,4,4,4,4,1,1,2,4,4,4,1,1,,,,,,,,0,0,1,1,1,0,1,2,1,1,1,1,1,3,3,4,4,1,3,1,1,11,11,4,4,98,2,4,4,0,1,2,2,3,3,3,3,4,0,,,,,2,,2,,,,,,,,,,2,1,1,1,3,3,3,1,1,1,1,90,1,,,,,,,6,1,6,1,5,4,4,4,5,4,5,4,4,5,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,98,,1,0,90,,99,99,,99,99,99,0,,98,
